path,filename,categories,subtype,tags,pages,size_bytes,sha256,duplicate_group,duplicate_of,explicit_version,source_document_id,pdf_created,modified_at,metadata_title,metadata_author,text_status,text_chars_first_3_pages,parse_error,sample
XDS110 Debug Probe.pdf,XDS110 Debug Probe.pdf,模块,用户指南,XDS110,27,790569,0FF848F0B5AF8935918EBF7A982E87ECF54EF9AD4251C1B0DEC703E62DF6FA85,,,未标注,SPRUI94,2017-01-31,2026-07-09T23:26:46+08:00,XDS110 Debug Probe,"Texas Instruments, Incorporated",可检索,5798,,"XDS110 Debug Probe User's Guide Literature Number: SPRUI94 January 2017 2 SPRUI94 – January 2017 Submit Documentation Feedback Copyright © 2017, Texas Instruments Incorporated Table of Contents Contents 1 Overview............................................................................................................................. 4 1.1 XDS110 Probe Feature Summary ..................................................................................... 4 1.2 XDS110 System Summary ............................................................................................. 4 1.3 XDS110 Perfo"
历年赛题/2005年全国大学生电子设计大赛题目.pdf,2005年全国大学生电子设计大赛题目.pdf,比赛规则,竞赛题目,2005,13,635453,80A6BA0A52C636549E8CE3F5B57ABC0EEEE714B87E312C0674E2E8042A6AA480,,,未标注,,2016-11-13,2016-11-13T14:12:24+08:00,,王福敏,可检索,2339,,A-1 2005年全国大学生电子设计竞赛试题 参赛注意事项 （1）2005 年 9 月 7 日 8:00 竞赛正式开始， 每支参赛队限定在提供的A、B、C、D、E、F、 G 题中任选一题；认真填写《登记表》各栏目内容，填写好的《登记表》由赛场巡视员暂时保 存。 （2）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生 身份的有效证件（如学生证）随时备查。 （3）每队严格限制 3 人，开赛后不得中途更换队员。 （4）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设 计制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参赛队取 消评审资格。 （5）2005 年 9 月 10 日 20:00 竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人 封存。 正弦信号发生器（A 题） 一、任务 设计制作一个正弦信号发生器。 二、要求 1、基本要求 （1）正弦波输出频率范围：1kHz～10MHz； （2）具有频率设置功能，频率步进：100Hz； （3）输出信号频率稳定度：优于 10-4； （4）输出电压幅度：在 50 负载电阻上的电压峰-峰值 Vopp≥1V； （5）失真度：用示波器观察时无明显失真。 2、发挥部分 在完成基本要求任务的基础上，增加如下功能： （1）增加输出电压幅度：在频率范围内 50 负载电阻上正弦信号输
历年赛题/2007年全国大学生电子设计大赛题目.pdf,2007年全国大学生电子设计大赛题目.pdf,比赛规则,竞赛题目,2007,15,1872660,5C584DF958A46A0DC3D6F29FEAF494245864004009B5EE55231109ADB3709ACD,,,未标注,,2016-06-29,2016-06-29T23:58:34+08:00,bingdian001.com,bingdian001.com,无可提取文本,0,,
历年赛题/2009年全国大学生电子设计大赛题目(全).pdf,2009年全国大学生电子设计大赛题目(全).pdf,比赛规则,竞赛题目,2009,26,3600395,D0ECE6CD52D7C6B77E0BEBBC4EAD18BF92A39D1CC4B57828B33AA6A705C0EBC5,,,未标注,,2016-06-29,2016-06-29T23:58:04+08:00,bingdian001.com,bingdian001.com,无可提取文本,0,,
历年赛题/2010电子设计大赛比赛题目.pdf,2010电子设计大赛比赛题目.pdf,比赛规则,竞赛题目,2010,6,1329701,09A7E056C86D8D1E4DD6EBF5C1F0047A529E3F8B9FDA26DBF96EE9ABE2F42DA9,,,未标注,,2016-07-14,2016-07-14T19:24:26+08:00,bingdian001.com,bingdian001.com,无可提取文本,0,,
历年赛题/2012年TI杯电子设计大赛竞赛试题汇编+器件清单.pdf,2012年TI杯电子设计大赛竞赛试题汇编+器件清单.pdf,比赛规则,竞赛题目,2012,21,3390892,F701835E7C7AD3F5F03000C4C7D35E6CDC321531B62A2931B2FE87E2A4DDE989,,,未标注,,2016-07-14,2016-07-14T19:22:42+08:00,bingdian001.com,bingdian001.com,无可提取文本,0,,
历年赛题/2013全国大学生电子设计大赛题目(本科组).pdf,2013全国大学生电子设计大赛题目(本科组).pdf,比赛规则,竞赛题目,2013;本科组,22,1827222,3DF889DFE2A60CD6B6D77EEAC077157DB7808CE481B5753D28AE49BD5E3D1B50,,,未标注,,2013-09-04,2016-11-26T15:28:06+08:00,,NUEDC,可检索,1693,,A - 1 / 3 2013年全国大学生电子设计竞赛试题 参赛注意事项 （1）9月4日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职高专 组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身份 的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计制 作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参赛队 取消评审资格。 （6）9月7日20:00竞赛结束，上交设计报告、制作实物及《登记表》，由专人封存。 单相 AC-DC 变换电路（A 题） 【本科组】 一、任务 设计并制作如图 1 所示的单相 AC-DC 变换电路。输出直流电压稳定在 36V，输出 电流额定值为 2A。 RL 220V AC- DC IO 变压器 US IS ~ UO变换 电路 图 1 单相 AC-DC 变换电路原理框图 二、要求 1. 基本要求 （1）在输入交流电压 Us=24V、输出直流电流 Io=2A 条件下，使输出直流电压 Uo=36V±0.1V。 （2）当 Us=24V，Io 在 
历年赛题/2013年全国大学生电子设计大赛题目汇总.pdf,2013年全国大学生电子设计大赛题目汇总.pdf,比赛规则,竞赛题目,2013,31,5653404,F3AC165461A0088EB76A592038DC50B30B517CDAD45D894D1A64F4D0B30905E4,,,未标注,,2016-06-29,2016-06-29T23:53:38+08:00,bingdian001.com,bingdian001.com,无可提取文本,0,,
历年赛题/2014年TI杯大学生电子设计竞赛题(全套).pdf,2014年TI杯大学生电子设计竞赛题(全套).pdf,比赛规则,竞赛题目,2014,10,1784702,4BDBFA0EFE35D6E5F78CCE4A69DCFFC315842A3D39D059E8CA05F2DF37DFF2B9,,,未标注,,2016-07-14,2016-07-14T19:21:32+08:00,bingdian001.com,bingdian001.com,无可提取文本,0,,
历年赛题/2016年TI杯大学生电子设计竞赛题/2016年TI杯大学生电子设计竞赛题A-降压型直流开关稳压电源V3.pdf,2016年TI杯大学生电子设计竞赛题A-降压型直流开关稳压电源V3.pdf,比赛规则,竞赛题目,2016,2,421476,818509D215F349A3C8DA6FFA85262B322104FC670CA6F890CBA90B44DB77F8FE,,,V3,,2016-07-25,2016-07-25T09:19:22+08:00,开关稳定电源,陈南,可检索,1174,,"A-1 2016年TI杯大学生电子设计竞赛 A 题：降压型直流开关稳压电源 1．任务 以TI 公司的降压控制器 LM5117 芯片和 CSD18532KCS MOS 场效应管为核心器件， 设计并制作一个降压型直流开关稳压电源。额定输入直流电压为𝑈IN = 16V时， 额定输出 直流电压为𝑈O = 5V，输出电流最大值为𝐼Omax = 3A 。测试电路可参考图1。 UO RL降压 直流 稳压 电源 IO UIN － ＋ ＋ － R 负载 识别 端口 图 1 电源测试连接图 2．要求 （1）额定输入电压下，输出电压偏差：|∆𝑈O| = |5V − 𝑈O| ≤ 100mV； （10 分） （2）额定输入电压下，最大输出电流：𝐼O ≥ 3A； （10 分） （3）输出噪声纹波电压峰峰值：𝑈OPP ≤ 50mV(𝑈IN = 16V, 𝐼O = 𝐼Omax)； （10 分） （4）𝐼O从满载𝐼Omax变到轻载0.2𝐼Omax 时，负载调整率： 𝑆𝑖 = | 𝑈O 轻载 𝑈O 满载 − 1| × 100% ≤ 5% (𝑈IN = 16V)； （10 分） （5）𝑈IN变化到 17.6V 和 13.6V，电压调整率： 𝑆V = max (|𝑈O17.6V − 𝑈O16V|, |𝑈O16V − 𝑈O13.6V|) 𝑈O16V × 100% ≤ 0.5% (𝑅L = 𝑈O16V 𝐼Omax ) （10"
历年赛题/2016年TI杯大学生电子设计竞赛题/2016年TI杯大学生电子设计竞赛题B-物品分拣搬送装置V3.pdf,2016年TI杯大学生电子设计竞赛题B-物品分拣搬送装置V3.pdf,比赛规则,竞赛题目,2016,2,158028,08A2855F1D37AAA4E5E30A2C2582A9E70C3EEC4CE2177C462AF0D344B0FBF4D3,,,V3,,2016-07-25,2016-07-25T09:23:40+08:00,锁相放大器,UESTC,可检索,1082,,B-1 2016年TI杯大学生电子设计竞赛题 B 题：物品分拣搬送装置 1．任务 在一个以木条（截面不大 于 3cm×4cm，木质本色）围成 的 100cm×150cm 的 A 区域内， 散落着边长均为4cm 的正方体。 设计一自动物体搬运系统，能 够快速 将 这 些正方 体移至 指 定区域。A 区域的颜色为白色， B 区域为黑色，C 区域为红色。 2．要求 （1） 在 A 区域内任意放置 了 12 只黑色正方体，以最快的速度将这些正方体移送到 B 区域，完成时 间不得超过 180 秒； （24 分） （2） 将 A 区域的 12 只黑色正方体以最快的速度移送到红色 C 区域；完成时间 不得超过 180 秒； （26 分） （3） A 区域 12 只正方体中有桔黄色与黑色两种颜色， 以最快的速度将桔黄色正 方体移送到红色 C 区域； （20 分） （4） 将 A 区域中的正方体改为乒乓球，仍然有桔黄与黑色两种颜色，以最快的 速度将桔黄色乒乓球移送到红色 C 区域； （25 分） （5） 其他。 （5 分） （6） 设计报告 （20 分） 项 目 主要内容 满分 方案论证 系统结构及实现方法论证 3 理论分析与计算 机械机构及电路设计 5 电路与程序设计 物品辨识及搬运机构运动控制方法 5 测试方案与测试结果 系统测试 5 设计报告结构及规范性 摘要，正文结构规范，图表的完整与准确性
历年赛题/2016年TI杯大学生电子设计竞赛题/2016年TI杯大学生电子设计竞赛题C-自动循迹小车V3.pdf,2016年TI杯大学生电子设计竞赛题C-自动循迹小车V3.pdf,比赛规则,竞赛题目,2016,2,232880,D03319DBA7B1E16E09B3D46A0EB2EBF7CB77CBC624C1486E0731242B8130E1AC,,,V3,,2016-07-25,2016-07-25T09:20:04+08:00,,陈南,可检索,922,,"C-1 2016年TI杯大学生电子设计竞赛 C 题：自动循迹小车 1．任务 设 计 制作 一个自动 循迹 小车 。小车 采 用一片 TI 公司 LDC1314 或 LDC1000 电感数字转换器作为循迹传感器，在规定的平面跑道自动按顺时针 方向循迹前进。跑道的标识为一根直径 0.6~0.9mm 的细铁丝，按照图 1 的示 意尺寸，用透明胶带将其贴在跑道上。图中所有圆弧的半径均为为 20cm±2cm。 2m 1.2m 0.4m 0.6m 0.6m 一角硬币 图 1 跑道示意图 2．要求 （1）在图 1 小车所在的直线区任意指定一起点 （终点） ，小车依据跑道上设置的 铁丝标识，自动绕跑道跑完一圈。时间不得超过 10 分钟。小车运行时必须 保持轨迹铁丝位于小车垂直投影之下。如有越出，每次扣2 分。 （40 分） （2） 实时显示小车行驶的距离和运行时间。 （10 分） （3）在任意直线段铁丝上放置 4 个直径约 19mm 的镀镍钢芯硬币（第五套人民 币的1 角硬币），硬币边缘紧贴铁丝，如图1 所示。小车路过硬币时能够发 现并发出声音提示。 （20 分） （4）尽量减少小车绕跑道跑完一圈运行时间。 （25 分） C-2 （5）其他。 （ 5 分） （6）设计报告 （20 分） 项 目 主要内容 满分 方案论证 比较与选择,方案描述 3 理论分析与计算 系统相关参数设计 5 电路与程序设计"
历年赛题/2016年TI杯大学生电子设计竞赛题/2016年TI杯大学生电子设计竞赛题D-单相正弦波变频电源V3.pdf,2016年TI杯大学生电子设计竞赛题D-单相正弦波变频电源V3.pdf,比赛规则,竞赛题目,2016,2,295075,D8166EFC2076714FF68B2D0666016442A744DD9D6D81A22D9B5F2187ABCB5C6D,,,V3,,2016-07-25,2016-07-25T09:20:22+08:00,,zppan,可检索,1123,,D-1 2016年TI杯大学生电子设计竞赛 D 题：单相正弦波变频电源 1． 任务 设计并制作一个单相正弦波变频电源，其原理框图如图 1 所示。变压器输入电压 U1=220V， 变频电源输出交流电压 UO 为 36V，额定负载电流 IO 为 2A，负载为电阻性负载。 AC-DC DC-ACU1 变压器 UO IO U2 图 1 单相正弦波变频电源原理框图 2． 要求 （1） 输出频率范围为 20Hz~100Hz，UO=36±0.1V 的单相正弦波交流电。 （15 分） （2） 输出频率 fO=50±0.5Hz，电流 IO=2±0.1A 时，使输出电压 UO=36±0.1V。 （10 分） （3） 负载电流 IO 在 0.2～2A 范围变化时， 负载调整率SI≤0.5%。 （15 分） （4） 负载电流 IO=2A，U1 在 198V～242V 范围变化时， 电压调整率SU≤0.5%。 （15 分） （5） 具有过流保护，动作电流 IO(th)=2.5±0.1A，保护时自动切断输入交流电源。 （10 分） （6） IO=2A，UO=36V 时，输出正弦波电压的 THD≤2%。 （15 分） （7） IO=2A，UO=36V 时，变频电源的效率达到 90%。 （15 分） （8） 其他。 （5 分） （9） 设计报告 （20 分） 项 目 主要内容 满分 方案论证 设计与论证，方案描述
历年赛题/2016年TI杯大学生电子设计竞赛题/2016年TI杯大学生电子设计竞赛题E-脉冲信号参数测量仪V3.pdf,2016年TI杯大学生电子设计竞赛题E-脉冲信号参数测量仪V3.pdf,比赛规则,竞赛题目,2016,2,401977,9B67A289BDA0DC78107DF51DF7625E983092E7A2AF50042BC4E6360D279C442D,,,V3,,2016-07-25,2016-07-25T09:20:36+08:00,正弦信号信号发生器,mtzhao,可检索,832,,"E-1 2016年TI杯大学生电子设计竞赛 E 题：脉冲信号参数测量仪 1.任务 设计并制作一个数字显示的周期性矩形脉冲信号参数测量仪，其输入阻抗为 50Ω。 同时设计并制作一个标准矩形脉冲信号发生器，作为测试仪的附加功能。 2.要求 （1）测量脉冲信号频率𝑓O，频率范围为 10Hz～2MHz，测量误差的绝对值不大于 0.1%。 （15 分） （2）测量脉冲信号占空比 D，测量范围为 10％～90％，测量误差的绝对值不大于 2%。 （15 分） （3）测量脉冲信号幅度𝑉𝑚，幅度范围为 0.1～10V，测量误差的绝对值不大于 2%。 （15 分） （4）测量脉冲信号上升时间𝑡𝑟，测量范围为 50.0～999ns，测量误差的绝对值不大于 5%。 （15 分） （5）提供一个标准矩形脉冲信号发生器，要求： （30 分） a) 频率𝑓O为 1MHz，误差的绝对值不大于 0.1%； b) 脉宽𝑡𝑤为 100ns，误差的绝对值不大于 1%； c) 幅度𝑉𝑚为 5±0.1V（负载电阻为 50）； d) 上升时间𝑡𝑟不大于 30ns，过冲σ不大于 5%。 （6）其他。 （10 分） （7）设计报告。 （20 分） 项 目 主要内容 满分 方案论证 比较与选择,方案描述 3 理论分析与计算 系统相关参数设计 5 电路与程序设计 系统组成，原理框图与各部分的电路 图，系统软件与流程图 5 测试方案与"
历年赛题/2016年TI杯大学生电子设计竞赛题/2016年TI杯大学生电子设计竞赛题F-位同步时钟提取电路V3.pdf,2016年TI杯大学生电子设计竞赛题F-位同步时钟提取电路V3.pdf,比赛规则,竞赛题目,2016,2,336893,045900FD0122ACCF5BEC5760F85DF9B87912C67B650D42EB4A82A7C47190DE43,,,V3,,2016-07-25,2016-07-25T09:20:52+08:00,基于FPGA的位同步时钟自适应提取电路,Hanli,可检索,1160,,F-1 2016年TI杯大学生电子设计竞赛 F 题：位同步时钟提取电路 1. 任务 设计并制作一个从二进制基带信号中提取位同步时钟的电路，并能测定和显示提取出的 位同步时钟频率，设计制作的电路组成框图如图 1 所示。 2．要求 （1）设计制作“基带信号产生电路”，用来模拟二进制数字通信系统接收端中被抽样判 决的非逻辑电平基带信号。要求： （15 分） ① m 序列发生器的反馈特征多项式（本原多项式）为 1)( 2348  xxxxxf ，其 序列输出信号及外输入 ck 信号均为 TTL 电平。 ②设计制作 3dB 截止频率为 300kHz 的无限增益多路负反馈二阶有源低通滤波器， 对 m 序列输出信号进行滤波，并衰减为峰-峰值 0.1V 的基带模拟信号（A 信号） 。 （2）当 m 序列发生器外输入 ck 信号频率为 200kHz 时，设计制作可从 A 信号中提取出 位同步时钟（B 信号）的电路，并数字显示同步时钟的频率。 （30 分） （3）改进位同步时钟提取电路，当 m 序列发生器外输入 ck 信号频率在 200kHz~240kHz 之间变化时，能从 A 信号中自适应提取位同步时钟，并数字显示同步时钟的频率。（30 分） （4）降低位同步时钟（B 信号）的脉冲相位抖动量  ，要求 max ≤1 个位同步时钟周期 的 10%。 （15 分） （5）其他。 （10 分
历年赛题/2016年TI杯大学生电子设计竞赛题/2016年TI杯大学生电子设计竞赛题G-简易电子秤V3.pdf,2016年TI杯大学生电子设计竞赛题G-简易电子秤V3.pdf,比赛规则,竞赛题目,2016,1,209146,A1F99E65BE985E2069AF98172DEDE0E234D6249BCC3523BA2693C4770DB8B243,,,V3,,2016-07-25,2016-07-25T09:21:08+08:00,基于FPGA的位同步时钟自适应提取电路,Hanli,可检索,625,,G-1 2016年TI杯大学生电子设计竞赛 G 题：简易电子秤 1. 任务 设计并制作一个 以电阻应变片为称重传感器的简易电 子秤， 电子秤的结构如右图所示。如右图所示，铁质悬臂梁 固定在支架上，支架高度不大于 40cm，支架及秤盘的形状 与材质不限。悬臂梁上粘贴电阻应变片作为称重传感器。 2．要求 （1）电子秤可以数字显示被称物体的重量， 单位克（g）； （10 分） （2）电子秤称重范围 5.00g~500g；重量小于 50g，称重误差小于 0.5g；重量在 50g 及以 上，称重误差小于 1g； （50 分） （3）电子秤可以设置单价（元/克），可计算物品金额并实现金额累加； （15 分） （4）电子秤具有去皮功能，去皮范围不超过 100g； （15 分） （5）其他。 （10 分） （6）设计报告： （20 分） 项 目 主要内容 满分 方案论证 比较与选择，方案描述 3 理论分析与计算 系统相关参数设计 5 电路与程序设计 系统组成，原理框图与各部分的电路图，系统 软件与流程图 5 测试方案与测试结果 测试结果完整性，测试结果分析 5 设计报告结构及规范性 摘要，正文结构规范，图表的完整与准确性。 2 总分 20 3．说明 （1）称重传感装置需自制，不得采用商用电子称的称重装置。 （2）铁质悬臂梁可用磁铁检验，悬臂梁上所用电阻应变片的种类、型号、数量自定。 （3）测试时以
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题A-电流信号检测装置.pdf,2018年TI杯大学生电子设计竞赛题A-电流信号检测装置.pdf,比赛规则,竞赛题目,2018,1,2895152,B2D1ED3F7C0C88C659BDD31ABE281C447B35B4B70528D7EEE9969822A4E49F66,,,未标注,,2020-04-30,2021-04-09T20:19:16+08:00,,,无可提取文本,0,,
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题B-灭火飞行器.pdf,2018年TI杯大学生电子设计竞赛题B-灭火飞行器.pdf,比赛规则,竞赛题目,2018,1,4582076,063FBA03569F1114AD58E6477E7060DCF7E703C2D4EFA0E5DA4783CF34315CC7,,,未标注,,2020-04-30,2021-04-09T20:18:58+08:00,,,无可提取文本,0,,
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题C-无线充电电动小车.pdf,2018年TI杯大学生电子设计竞赛题C-无线充电电动小车.pdf,比赛规则,竞赛题目,2018,1,2454854,908F08B2F9F68BE9E5518AE553EB28D145A9E4D9031D14FF71618F038B91C19B,,,未标注,,2020-04-30,2021-04-09T20:19:07+08:00,,,无可提取文本,0,,
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题D-手势识别.pdf,2018年TI杯大学生电子设计竞赛题D-手势识别.pdf,比赛规则,竞赛题目,2018,1,5732384,942EAE55EB0851BBC8DB6D574F4D305E83274ACA82F35274C07464ADCB56A8FA,,,未标注,,2020-04-30,2021-04-09T20:19:32+08:00,,,无可提取文本,0,,
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题E-能量回收装置.pdf,2018年TI杯大学生电子设计竞赛题E-能量回收装置.pdf,比赛规则,竞赛题目,2018,1,2720264,CB3173C72CF8871F6F2F856BB4C2C5EAD86D2EE62EB454E660102B1433A890AE,,,未标注,,2020-04-30,2021-04-09T20:18:30+08:00,,,无可提取文本,0,,
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题F-无线话筒扩音系统.pdf,2018年TI杯大学生电子设计竞赛题F-无线话筒扩音系统.pdf,比赛规则,竞赛题目,2018,1,2369372,A64F6CE62DB69BEF9B75D66E26E96FB2A49DAB3AC30E26A1F746E2231C0C21D5,,,未标注,,2020-04-30,2021-04-09T20:19:54+08:00,,,无可提取文本,0,,
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题G-简易数字信号时序分析装置.pdf,2018年TI杯大学生电子设计竞赛题G-简易数字信号时序分析装置.pdf,比赛规则,竞赛题目,2018,1,4011821,72205F67E661D58E042C6E41D054605E9F3CD3E9A01266B930DF5B8A9250C786,,,未标注,,2020-04-30,2021-04-09T20:19:46+08:00,,,无可提取文本,0,,
历年赛题/2018年TI杯大学生电子设计竞赛赛题/2018年TI杯大学生电子设计竞赛题H-简易功率测量装置.pdf,2018年TI杯大学生电子设计竞赛题H-简易功率测量装置.pdf,比赛规则,竞赛题目,2018,1,3058904,809BA531D8C3046BAEE0B433AEA17FB40A178E121B9B7D10998539DEA802EBE7,,,未标注,,2020-04-30,2021-04-09T20:18:41+08:00,,,无可提取文本,0,,
历年赛题/2019年全国大学生电子设计竞赛赛题/专科组/I题_LED线阵显示装置.pdf,I题_LED线阵显示装置.pdf,比赛规则,竞赛题目,2019;高职高专组,3,244662,A3459F6D5D6EEA16E97CC96B817B7DC1448A606B58C738A0F670623139014692,,,未标注,,2019-08-06,2019-08-06T21:48:12+08:00,A题,NUEDC,可检索,1535,,I - 1 / 3 2019 年全国大学生电子设计竞赛试题 参赛注意事项 （1）8 月 7 日 8:00 竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制 3 人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作， 不得以任何方式与他人交流， 包括教师在内的非参赛队员必须迴避， 对违纪参 赛队取消评审资格。 （6）8 月 10 日 20:00 竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 LED 线阵显示装置（I 题） 【高职高专组】 一、任务 设计并制作一个 LED 线阵显示装置，该装置由图文录入器和 16 只红绿双色 LED 构成的线阵显示及转动控制两部分组成，利用视觉暂留现象，在 120 度弧 面区域内显示不少于 3 个 16×16 点阵的图形或文字。LED 线阵显示装置结构如 图 1 所示。 底座 电动机 16 只红绿双色 LED 线阵与电路板 图文录入器 图1 LED 线阵显示装置结构示意图 I 
历年赛题/2019年全国大学生电子设计竞赛赛题/专科组/J题_模拟电磁曲射炮.pdf,J题_模拟电磁曲射炮.pdf,比赛规则,竞赛题目,2019;高职高专组,4,228151,06C07481BA02BE30C98AE674FF8255C335650114A4C3C08CC6FC892D1EC823C8,,,未标注,,2019-08-06,2019-08-06T21:49:08+08:00,A题,NUEDC,可检索,1668,,J - 1 / 4 2019 年全国大学生电子设计竞赛试题 参赛注意事项 （1）8 月 7 日 8:00 竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制 3 人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作， 不得以任何方式与他人交流， 包括教师在内的非参赛队员必须迴避， 对违纪参 赛队取消评审资格。 （6）8 月 10 日 20:00 竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 模拟电磁曲射炮（J 题） 【高职高专组】 一、任务 自行设计并制作一模拟电磁曲射炮（以下简称电磁炮），炮管水平方位及垂 直仰角方向可调节，用电磁力将弹丸射出，击中目标环形靶（见图 3），发射周 期不得超过 30 秒。电磁炮由直流稳压电源供电，电磁炮系统内允许使用容性储 能元件。 J - 2 / 4 引 导 标 识 环形靶 200—300cm 图1 30cm 环形靶 图2 定标点 a 20cm 30cm 定标点 靶标正视图 
历年赛题/2019年全国大学生电子设计竞赛赛题/专科组/K题_简易多功能液体容器.pdf,K题_简易多功能液体容器.pdf,比赛规则,竞赛题目,2019;高职高专组,3,185777,DC237A5EE3E69D0CB37BBD152B188EC4763E60F74AB36E8EBF81B046CAE5DC72,,,未标注,,2019-08-06,2019-08-06T21:50:14+08:00,A题,NUEDC,可检索,1523,,K - 1 / 3 2019 年全国大学生电子设计竞赛试题 参赛注意事项 （1）8 月 7 日 8:00 竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制 3 人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作， 不得以任何方式与他人交流， 包括教师在内的非参赛队员必须迴避， 对违纪参 赛队取消评审资格。 （6）8 月 10 日 20:00 竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 简易多功能液体容器（K 题） 【高职高专组】 一、任务 设计制作一个简易多功能液体容器。 该容器为容量不小于 0.5 升、 高于20cm、 带有（或自制）液位标记的透明塑料容器；可以自动测量给定液体的液位、 重量 等参数；可判别给定液体的种类（如纯净水、白糖水、盐水、牛奶、白醋等） ； 可显示测量数据。所有测试项目均要求使用同一启动键启动，并且每次启动只允 许按一次启动键，否则不予测试。 二、要求 1. 基本要求 （1） 
历年赛题/2019年全国大学生电子设计竞赛赛题/本科组/A题_电动小车动态无线充电系统.pdf,A题_电动小车动态无线充电系统.pdf,比赛规则,竞赛题目,2019;本科组,3,255650,E4C4120187A946437213B96CE04AEB09368F801933BB35B4D1AA02484FDD7AD7,,,未标注,,2019-08-06,2019-08-06T21:33:20+08:00,,ts4,可检索,1843,,A- 1 / 3 A B C D 2019 年全国大学生电子设计竞赛试题 参赛注意事项 （1）8 月 7 日 8:00 竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职高 专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身份 的有效证件（如学生证）随时备查。 （4）每队严格限制 3 人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计制 作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参赛队 取消评审资格。 （6）8 月 10 日 20:00 竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 电动小车动态无线充电系统（A 题） 【本科组】 一、任务 设计并制作一个无线充电电动小车及无线充电系统，电动小车可采用成品车 改制，全车重量不小于 250 g，外形尺寸不大于 30cm×26cm，圆形无线充电装置 发射线圈外径不大于 20cm。无线充电装置的接收线圈安装在小车底盘上，仅采用 超级电容（法拉电容）作为小车储能、充电元件。如图 1 所示，在平板上布置直 径为 70cm 的黑色圆形行驶引导线（线宽≤2cm
